Date,Equal Weight,TSMOM Inverse Volatility,TSMOM Shrinkage Precision,TSMOM cDCC Precision
2022-08-17,1.036768926330105,0.9932438561718723,1.00661546955707,1.0038208917757658
2022-08-18,1.0415219909126041,0.9950417930273472,1.0083625175261608,1.0052299676248226
2022-08-19,1.0363824348577813,1.0001404088254366,1.011533223399811,1.008227372338721
2022-08-22,1.0317372212373879,1.0070974085047115,1.0157930933356338,1.0122782294015324
2022-08-23,1.0341276802413086,1.0105348081640688,1.0176780513988426,1.0144611208532806
2022-08-24,1.0306788158778373,1.0107937218043626,1.0189441904603413,1.0163849812800787
2022-08-25,1.037816104148486,1.0112397551258963,1.01909824726741,1.0160510779730603
2022-08-26,1.0246803013873358,1.0102074113131894,1.0152230114755076,1.0124479993316156
2022-08-30,1.0247528721301857,1.0084886080374424,1.0145125606798653,1.0105866701205988
2022-08-31,1.0184554851991674,1.0093969754951229,1.014297384513181,1.0104134571965757
2022-09-01,1.010796360883648,1.0178152437138805,1.0215858693478908,1.0178566515956784
2022-09-02,1.0151001266271777,1.0173363824754469,1.02216302290193,1.0181927647170812
2022-09-06,1.0168805247689476,1.0124587835404135,1.0183953213796326,1.0147788496322598
2022-09-07,1.0363488309134201,1.0126635940912303,1.0216699687503876,1.0162902803393485
2022-09-08,1.0429277229038054,1.0120142281813025,1.022390024549601,1.0164032087704487
2022-09-09,1.0504975952238762,1.009730059108909,1.021506252177707,1.0152892508401927
2022-09-12,1.05357556534738,1.0013407995359949,1.0149133329945317,1.0092032537498312
2022-09-13,1.0381428643829127,1.0003400517427403,1.0112646569717334,1.0056596222527145
2022-09-14,1.0421448537910567,1.0093460168745458,1.0166802733690632,1.0102887240119163
2022-09-15,1.0252505107750018,1.008272899414631,1.0129000566566884,1.007184860323352
2022-09-16,1.026789924184713,1.010683902971341,1.0146692488843867,1.0089947115030184
2022-09-20,1.0157153720818959,1.0172063552194974,1.0173807867871503,1.0118625021444074
2022-09-21,1.0110524278947977,1.0225251851316992,1.0212953355638126,1.0160539323845883
2022-09-22,1.0050012824966545,1.0283965914725086,1.0233784458841362,1.018411551430574
2022-09-26,0.9857393562812172,1.0503172455957255,1.0378741339157693,1.0338974739372642
2022-09-27,0.9837117437365472,1.0560538344268948,1.0420506859583354,1.0380229259149083
2022-09-28,1.001667446999073,1.0558506340656442,1.0425371892595843,1.0380678976526287
2022-09-29,0.9951756289945127,1.0503232505112021,1.0354421289421674,1.0310872923475443
2022-09-30,1.0028241776290667,1.0316416100326067,1.0215845035404605,1.0171150380473528
